pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
1,8,1,12,6,ChocoSolver,23.92578125,100.0,0.4233398434854126,28,0.4827134911902249,0.4398913639597595,31744
1,9,1,12,6,ChocoSolver,14.2578125,100.0,0.9585658475295957,29,0.5117559768259525,0.4815299832262099,32768
2,0,5,8,6,PenaltySolver,2.1484375,5.078125,1076.9941352400294,103,28.77052903547883,7.782311695162207,116736
2,1,5,8,6,PenaltySolver,1.953125,4.78515625,201.1008646680702,115,30.42887294245884,8.77592481765896,130048
2,2,5,8,6,PenaltySolver,2.1484375,7.51953125,102.48291007084757,120,25.738909878302366,9.535416853614151,136192
2,3,5,8,6,PenaltySolver,4.19921875,6.25,42.6539713383689,102,26.232049860525876,8.381046078167856,115712
2,4,5,8,6,PenaltySolver,0,28.515625,126.2652992687245,119,19.022835336159915,9.523530719801784,134144
2,5,5,8,6,PenaltySolver,3.515625,7.12890625,174.80761693777484,102,27.137272560968995,7.877522905357182,115712
2,6,5,8,6,PenaltySolver,2.05078125,2.63671875,446.9453113826367,105,26.4986259075813,7.828871998470277,118784
2,7,5,8,6,PenaltySolver,13.4765625,20.01953125,102.76396474098603,124,31.595012766774744,9.759973477106541,140288
2,8,5,8,6,PenaltySolver,0.87890625,4.296875,1619.607405678926,115,29.98916156589985,8.718097868841141,130048
2,9,5,8,6,PenaltySolver,0,11.1328125,70.55657954574589,106,25.31544516282156,8.443640364333987,119808
2,0,5,8,6,CyclicSolver,22.36328125,45.21484375,233.5556628947217,117,12.210419795010239,16.52675575297326,132096
2,1,5,8,6,CyclicSolver,12.109375,19.04296875,103.00502217427854,126,13.612713923677802,17.925439800601453,142336
2,2,5,8,6,CyclicSolver,3.515625,36.5234375,43.199625615041974,112,8.759539018850774,15.481297622900456,126976
2,3,5,8,6,CyclicSolver,9.27734375,34.08203125,22.083586508024595,134,14.489254768006504,18.352513920981437,151552
2,4,5,8,6,CyclicSolver,1.07421875,64.453125,52.045898350756836,141,11.439772680867463,19.50926777208224,159744
2,5,5,8,6,CyclicSolver,2.34375,24.21875,113.5813335430981,107,13.678897572681308,16.190089938230813,120832
